transaction_id,amount,time_in_seconds,customer_age,customer_tenure_months,transaction_location,merchant_category,is_international,card_type,fraud
1709,3098.32,40142,72,94,Bangalore,Groceries,0,Debit,0
1710,3251.36,36468,39,115,Delhi,Travel,0,Debit,0
1711,760.97,30698,40,95,Bangalore,Electronics,0,Credit,0
1712,307.69,10655,73,64,Hyderabad,Clothing,0,Debit,0
1713,3904.03,47897,71,10,Bangalore,Clothing,0,Debit,1
1714,2299.54,30075,36,79,Mumbai,Electronics,0,Debit,0
1715,291.76,9359,35,42,Bangalore,Groceries,0,Credit,0
1716,4974.34,42056,29,48,Hyderabad,Groceries,1,Debit,1
1717,289.85,51831,72,44,Mumbai,Luxury,0,Credit,0
1718,3475.48,59191,45,82,Pune,Travel,1,Debit,1
1719,4918.41,33272,45,87,Mumbai,Groceries,0,Debit,0
1720,1196.66,14671,50,97,Delhi,Luxury,1,Debit,0
1721,712.1,27048,36,16,Mumbai,Clothing,0,Credit,0
1722,607.8,76274,45,54,Pune,Clothing,0,Credit,0
1723,1517.07,25963,69,102,Bangalore,Clothing,0,Debit,0
1724,506.13,43954,66,35,Mumbai,Electronics,0,Debit,0
1725,3461.11,72309,54,98,Mumbai,Travel,1,Debit,0
1726,312.4,717,43,28,Mumbai,Luxury,0,Credit,0
1727,2547.6,11676,52,2,Mumbai,Travel,1,Credit,1
1728,4983.49,4434,51,94,Pune,Electronics,0,Debit,1
1729,4070.04,49810,52,13,Hyderabad,Luxury,0,Credit,0
1730,3076.48,4994,57,41,Hyderabad,Luxury,0,Credit,0
1731,1531.96,4234,33,80,Mumbai,Groceries,0,Credit,0
1732,3119.86,69300,55,59,Pune,Travel,0,Credit,0
1733,2635.68,43949,30,69,Pune,Travel,1,Debit,0
1734,2130.99,37405,40,119,Mumbai,Groceries,1,Debit,1
1735,654.42,34872,71,92,Delhi,Clothing,1,Credit,0
1736,4433.13,42215,39,53,Mumbai,Electronics,1,Credit,0
1737,2249.47,23185,33,103,Delhi,Travel,0,Credit,0
1738,973.92,43442,45,45,Mumbai,Groceries,0,Debit,0
1739,1839.43,51759,65,20,Delhi,Luxury,0,Debit,0
1740,2071.23,41153,52,24,Delhi,Groceries,1,Credit,0
1741,4137.86,77535,62,61,Mumbai,Clothing,0,Credit,0
1742,3668.34,2581,63,91,Delhi,Electronics,0,Credit,0
1743,3846.76,51717,25,94,Bangalore,Clothing,0,Credit,0
1744,56.15,2763,61,58,Hyderabad,Luxury,0,Debit,0
1745,2081.35,55480,72,109,Pune,Luxury,0,Debit,1
1746,2407.24,38759,72,27,Delhi,Luxury,1,Debit,0
1747,96.94,76067,39,26,Delhi,Luxury,0,Debit,0
1748,1299.81,25307,38,7,Pune,Groceries,0,Debit,0
1749,3801.69,11064,43,42,Delhi,Luxury,0,Debit,0
1750,686.41,76848,57,47,Pune,Luxury,0,Credit,0
1751,2677.02,37548,38,53,Mumbai,Groceries,0,Credit,0
1752,1076.79,36945,42,59,Bangalore,Luxury,0,Debit,1
1753,61.59,47937,58,38,Bangalore,Clothing,1,Debit,0
1754,1206.77,6476,18,69,Hyderabad,Clothing,0,Debit,0
1755,4879.39,51756,23,87,Delhi,Travel,0,Credit,0
1756,4007.88,2382,40,92,Hyderabad,Clothing,0,Credit,0
1757,4797.92,49683,68,98,Mumbai,Electronics,0,Credit,0
1758,2439.78,45276,40,53,Bangalore,Electronics,0,Credit,0
1759,549.57,33402,60,15,Mumbai,Electronics,0,Debit,0
1760,2740.25,26946,60,96,Mumbai,Groceries,0,Credit,0
1761,2272.43,79698,40,26,Delhi,Clothing,0,Debit,0
1762,4221.94,73933,49,48,Mumbai,Electronics,1,Credit,0
1763,491.31,22335,47,95,Bangalore,Travel,0,Credit,0
1764,2441.72,45095,30,19,Hyderabad,Groceries,0,Credit,0
1765,751.09,79930,60,9,Bangalore,Travel,0,Credit,0
1766,1624.05,27197,35,64,Delhi,Clothing,1,Debit,0
1767,3687.05,22010,40,93,Bangalore,Luxury,0,Debit,0
1768,2380.61,24123,32,54,Pune,Travel,1,Debit,0
1769,1880.07,2890,50,51,Hyderabad,Luxury,0,Debit,0
1770,1972.99,8026,38,39,Pune,Groceries,0,Debit,0
1771,2297.77,64925,74,4,Pune,Travel,0,Debit,0
1772,3925.3,68842,56,3,Delhi,Travel,0,Debit,0
1773,4460.53,33665,40,64,Mumbai,Groceries,0,Credit,0
1774,4776.72,9277,44,29,Pune,Groceries,0,Debit,0
1775,3934.73,42239,62,116,Bangalore,Electronics,1,Credit,0
1776,1577.72,47664,61,11,Mumbai,Clothing,1,Debit,0
1777,3440.99,48008,35,97,Bangalore,Travel,0,Credit,0
1778,2188.58,14683,41,102,Bangalore,Travel,0,Debit,0
1779,1274.1,670,68,58,Mumbai,Groceries,0,Credit,0
1780,4204.52,17889,64,75,Mumbai,Groceries,0,Debit,0
1781,193.09,55612,57,27,Bangalore,Clothing,0,Debit,0
1782,4508.91,44535,68,97,Delhi,Groceries,1,Debit,1
1783,2307.93,78542,59,21,Hyderabad,Luxury,1,Debit,0
1784,3186.37,54319,24,39,Hyderabad,Luxury,0,Credit,0
1785,3297.11,21639,67,95,Delhi,Luxury,0,Debit,0
1786,4475.69,64712,65,102,Mumbai,Luxury,0,Debit,0
1787,3183.71,16633,37,46,Bangalore,Clothing,0,Credit,1
1788,3070.05,34660,44,66,Hyderabad,Travel,0,Debit,1
1789,334.19,68975,23,91,Bangalore,Luxury,0,Credit,0
1790,2592.52,32172,44,36,Delhi,Groceries,0,Credit,0
1791,751.69,59197,26,75,Bangalore,Luxury,0,Debit,0
1792,3687.43,58847,70,111,Delhi,Clothing,0,Debit,0
1793,2561.6,11577,62,82,Mumbai,Groceries,0,Credit,0
1794,3401.46,77299,74,65,Delhi,Luxury,1,Debit,0
1795,209.32,20176,48,63,Delhi,Travel,0,Credit,0
1796,424.88,44386,38,99,Hyderabad,Groceries,0,Debit,0
1797,3581.9,63972,43,35,Bangalore,Groceries,0,Debit,0
1798,361.35,41003,57,31,Hyderabad,Travel,0,Credit,0
1799,357.21,19996,65,28,Pune,Groceries,0,Debit,0
1800,61.53,35931,62,103,Delhi,Luxury,1,Debit,0
1801,4782.55,35710,30,1,Pune,Groceries,0,Debit,0
1802,3687.8,34693,66,25,Hyderabad,Luxury,1,Credit,1
1803,1766.9,35740,40,43,Bangalore,Travel,0,Debit,0
1804,1483.38,77241,37,102,Hyderabad,Electronics,0,Credit,0
1805,1749.17,76502,54,84,Bangalore,Travel,1,Debit,1
1806,3873.49,17374,71,67,Bangalore,Luxury,0,Credit,1
1807,3307.19,76674,70,63,Mumbai,Clothing,1,Debit,1
1808,926.79,81471,45,51,Delhi,Travel,0,Debit,0
1809,871.37,45913,34,2,Hyderabad,Clothing,1,Credit,0
1810,492.88,66025,45,82,Bangalore,Clothing,0,Debit,0
1811,3301.85,44516,58,108,Hyderabad,Luxury,0,Credit,0
1812,3822.1,26069,19,64,Hyderabad,Luxury,0,Debit,0
1813,1325.97,56233,42,74,Bangalore,Electronics,0,Credit,0
1814,105.7,84811,67,69,Pune,Groceries,1,Debit,1
1815,411.78,59049,58,9,Delhi,Travel,0,Credit,0
1816,4839.33,39178,23,2,Delhi,Luxury,0,Debit,0
1817,1477.93,32821,28,34,Mumbai,Travel,0,Credit,0
1818,3846.35,51727,74,60,Mumbai,Clothing,0,Credit,0
1819,3123.69,60935,55,102,Mumbai,Groceries,0,Debit,0
1820,1910.32,16999,23,61,Delhi,Electronics,0,Credit,0
1821,1029.23,62522,62,31,Pune,Travel,1,Credit,0
1822,607.81,38712,28,10,Delhi,Groceries,0,Debit,0
1823,3075.45,64551,31,114,Delhi,Electronics,0,Debit,0
1824,3873.39,40172,19,76,Delhi,Travel,0,Debit,1
1825,3219.88,33722,57,36,Delhi,Groceries,0,Debit,0
1826,2651.98,10625,20,118,Pune,Luxury,0,Debit,0
1827,210.71,67165,72,85,Mumbai,Travel,0,Debit,0
1828,4842.48,76509,70,49,Hyderabad,Groceries,0,Credit,1
1829,3993.77,6859,52,111,Mumbai,Electronics,1,Credit,0
1830,1464.82,41609,50,70,Mumbai,Groceries,0,Credit,0
1831,4899.87,43307,41,112,Hyderabad,Luxury,0,Debit,0
1832,3009.81,21839,36,49,Delhi,Travel,0,Debit,0
1833,2912.53,27216,35,3,Pune,Travel,0,Credit,0
1834,3740.62,52953,66,74,Pune,Travel,0,Credit,0
1835,4059.04,84481,69,5,Mumbai,Luxury,1,Debit,1
1836,3282.74,60593,41,110,Hyderabad,Electronics,0,Credit,1
1837,641.35,72075,62,90,Bangalore,Travel,0,Debit,0
1838,1692.0,49522,52,61,Delhi,Electronics,0,Debit,0
1839,4640.49,4886,18,85,Mumbai,Groceries,0,Credit,1
1840,1123.85,7485,53,109,Pune,Electronics,1,Debit,1
1841,1861.46,31455,42,90,Hyderabad,Electronics,0,Debit,0
1842,2160.95,16767,62,102,Hyderabad,Travel,0,Debit,0
1843,2197.59,28453,66,108,Mumbai,Clothing,0,Debit,0
1844,3065.08,76280,60,26,Bangalore,Clothing,0,Credit,0
1845,4715.44,53442,51,72,Pune,Luxury,0,Debit,0
1846,1204.22,51877,42,5,Mumbai,Luxury,0,Debit,1
1847,608.39,12226,33,15,Bangalore,Clothing,0,Credit,0
1848,988.15,22588,51,16,Hyderabad,Groceries,0,Debit,0
1849,4434.74,78976,46,1,Delhi,Travel,0,Debit,0
1850,3229.41,31709,36,16,Pune,Travel,0,Credit,0
1851,1430.25,47788,40,37,Pune,Groceries,1,Credit,1
1852,4079.92,37019,36,3,Bangalore,Groceries,0,Debit,0
1853,4306.99,44948,42,52,Mumbai,Clothing,1,Debit,1
1854,4232.73,65133,33,47,Hyderabad,Luxury,0,Credit,0
1855,4594.71,66458,71,95,Bangalore,Groceries,1,Debit,1
1856,1261.95,27526,68,13,Delhi,Luxury,0,Debit,0
1857,3775.45,73493,26,80,Delhi,Electronics,0,Debit,0
1858,2303.24,52198,18,55,Delhi,Travel,0,Credit,0
1859,4210.15,43395,59,107,Bangalore,Clothing,0,Debit,1
1860,3642.72,24031,36,21,Hyderabad,Travel,0,Credit,0
1861,3882.46,75542,50,66,Pune,Clothing,0,Credit,0
1862,3281.15,37701,51,54,Mumbai,Electronics,1,Credit,0
1863,887.97,25939,33,27,Pune,Travel,0,Credit,0
1864,2725.59,49145,61,38,Hyderabad,Electronics,0,Debit,0
1865,4923.36,20324,57,90,Pune,Clothing,0,Credit,0
1866,4687.0,22867,72,58,Bangalore,Groceries,0,Debit,0
1867,216.83,203,35,62,Delhi,Travel,0,Credit,0
1868,824.91,16544,51,102,Hyderabad,Electronics,0,Credit,0
1869,659.51,15899,42,46,Hyderabad,Travel,0,Debit,0
1870,3630.17,29063,62,89,Pune,Travel,0,Credit,0
1871,4089.11,3748,23,11,Bangalore,Travel,1,Credit,1
1872,1068.34,66629,38,72,Pune,Luxury,0,Debit,0
1873,2529.76,80764,23,8,Pune,Electronics,1,Credit,0
1874,4203.67,20884,49,97,Hyderabad,Electronics,0,Credit,0
1875,3664.27,25183,58,117,Pune,Travel,0,Credit,0
1876,2711.64,81570,65,71,Delhi,Groceries,0,Debit,0
1877,2952.15,71246,60,64,Pune,Travel,0,Credit,0
1878,2542.29,19259,56,102,Delhi,Luxury,0,Debit,0
1879,1488.44,35959,48,21,Hyderabad,Clothing,0,Debit,0
1880,2825.54,33457,59,72,Bangalore,Luxury,0,Debit,0
1881,3444.74,85679,27,115,Delhi,Groceries,0,Credit,0
1882,4366.74,2103,47,118,Bangalore,Travel,1,Credit,0
1883,3181.82,65901,74,63,Bangalore,Electronics,0,Credit,1
1884,3805.85,44535,69,85,Delhi,Travel,0,Credit,1
1885,801.2,16103,35,64,Hyderabad,Groceries,0,Debit,0
1886,2308.33,78278,41,20,Mumbai,Electronics,0,Debit,0
1887,47.65,12391,69,8,Bangalore,Luxury,0,Credit,0
1888,1234.15,28901,26,58,Bangalore,Clothing,0,Credit,0
1889,3632.58,81159,48,46,Hyderabad,Clothing,0,Debit,0
1890,4959.06,67914,32,31,Hyderabad,Travel,1,Credit,0
1891,496.79,50357,21,114,Pune,Luxury,0,Credit,1
1892,2008.07,38437,57,93,Hyderabad,Groceries,0,Credit,0
1893,4000.55,35503,26,112,Bangalore,Clothing,0,Credit,0
1894,1020.97,75403,62,9,Delhi,Luxury,0,Credit,0
1895,2775.87,41258,26,15,Mumbai,Travel,0,Credit,0
1896,3665.62,33724,43,94,Pune,Electronics,0,Debit,1
1897,3080.31,64286,21,26,Delhi,Travel,0,Debit,0
1898,940.94,74842,34,10,Mumbai,Travel,0,Debit,0
1899,1777.57,14908,33,29,Mumbai,Luxury,0,Debit,0
1900,3919.18,50626,32,118,Mumbai,Clothing,0,Credit,0
1901,2771.58,37228,52,80,Delhi,Luxury,0,Credit,0
1902,27.14,23386,74,36,Pune,Electronics,0,Debit,0
1903,3805.19,46754,69,84,Pune,Luxury,0,Debit,0
1904,177.52,28302,22,109,Mumbai,Groceries,0,Debit,0
1905,3728.92,60815,72,118,Delhi,Travel,1,Debit,1
1906,1013.2,84748,22,37,Mumbai,Clothing,1,Debit,0
1907,4790.41,63344,37,86,Hyderabad,Electronics,0,Credit,0
1908,1840.34,35618,32,71,Pune,Travel,0,Credit,0
1909,1635.33,76234,35,23,Bangalore,Luxury,0,Debit,0
1910,745.29,61114,64,41,Mumbai,Groceries,0,Debit,0
1911,1528.72,70130,19,104,Hyderabad,Luxury,0,Credit,0
1912,4383.38,25525,46,93,Pune,Travel,0,Credit,0
1913,4981.68,79818,30,80,Delhi,Electronics,0,Credit,0
1914,1842.18,14334,21,102,Pune,Clothing,0,Debit,0
1915,2243.6,62767,59,28,Delhi,Travel,0,Credit,0
1916,3610.63,6644,62,48,Delhi,Electronics,0,Debit,1
1917,4431.09,32933,27,38,Mumbai,Travel,0,Debit,0
1918,2965.63,43469,48,31,Mumbai,Groceries,0,Credit,0
1919,1958.24,33687,58,14,Pune,Luxury,0,Credit,0
1920,2063.7,52656,25,117,Hyderabad,Clothing,0,Credit,0
1921,3478.4,17375,20,97,Pune,Electronics,0,Debit,0
1922,17.09,65206,65,73,Bangalore,Clothing,0,Credit,0
1923,3098.33,36607,63,91,Delhi,Clothing,0,Credit,0
1924,1778.11,83178,26,88,Delhi,Clothing,0,Debit,0
1925,3971.19,23993,47,77,Mumbai,Electronics,0,Credit,0
1926,465.86,44386,70,90,Hyderabad,Electronics,0,Credit,0
1927,2941.42,46287,28,29,Mumbai,Clothing,0,Debit,0
1928,2405.38,76312,52,51,Bangalore,Luxury,0,Debit,0
1929,3211.99,75324,54,49,Pune,Travel,0,Debit,0
1930,325.2,71196,59,43,Pune,Clothing,0,Debit,0
1931,2900.34,70014,30,92,Hyderabad,Groceries,0,Debit,0
1932,2807.86,8210,53,92,Mumbai,Clothing,0,Credit,0
1933,2803.74,10922,73,72,Mumbai,Electronics,0,Credit,0
1934,3017.83,36289,30,87,Bangalore,Travel,0,Debit,1
1935,3382.66,33340,29,93,Pune,Groceries,0,Credit,0
1936,4025.14,39850,54,5,Mumbai,Travel,0,Credit,0
1937,1349.83,56984,27,42,Hyderabad,Travel,0,Debit,0
1938,4125.42,84178,73,7,Pune,Groceries,0,Debit,0
1939,2491.78,11094,26,42,Bangalore,Clothing,1,Debit,1
1940,386.21,33418,69,36,Hyderabad,Clothing,0,Credit,0
1941,293.7,5741,24,105,Delhi,Clothing,1,Debit,0
1942,1671.86,72374,19,27,Bangalore,Luxury,0,Credit,0
1943,3924.7,68798,71,58,Hyderabad,Clothing,0,Credit,0
1944,3538.7,70532,73,46,Mumbai,Groceries,0,Credit,0
1945,3943.29,22164,40,66,Delhi,Luxury,0,Credit,1
1946,2586.83,35595,56,25,Bangalore,Clothing,0,Debit,0
1947,2201.55,30257,57,73,Mumbai,Luxury,0,Credit,0
1948,738.12,14211,56,117,Delhi,Groceries,0,Debit,0
1949,1641.64,5232,38,27,Pune,Clothing,0,Credit,0
1950,2170.66,67753,40,1,Mumbai,Electronics,0,Debit,0
1951,443.91,52691,46,87,Hyderabad,Groceries,0,Debit,0
1952,1103.84,79768,31,74,Bangalore,Travel,0,Debit,0
1953,2991.53,25613,43,42,Delhi,Travel,0,Credit,0
1954,3678.58,14026,68,52,Mumbai,Groceries,0,Credit,1
1955,4991.74,53535,22,25,Pune,Travel,0,Credit,1
1956,4665.63,30908,72,54,Bangalore,Groceries,0,Debit,0
1957,3213.18,52113,48,67,Bangalore,Electronics,0,Credit,1
1958,2106.82,19610,42,6,Mumbai,Groceries,0,Credit,0
1959,3181.25,46646,48,58,Pune,Clothing,0,Credit,1
1960,3928.47,63185,67,70,Delhi,Clothing,0,Debit,0
1961,592.56,72567,37,53,Mumbai,Luxury,0,Credit,1
1962,2050.11,47574,61,66,Delhi,Travel,1,Credit,0
1963,4199.17,36182,72,58,Bangalore,Travel,1,Debit,1
1964,1919.78,570,34,82,Delhi,Groceries,0,Debit,0
1965,2859.79,19288,62,87,Pune,Travel,0,Debit,0
1966,2939.26,78824,19,2,Hyderabad,Clothing,0,Debit,0
1967,923.2,29877,42,76,Pune,Electronics,0,Debit,0
1968,1811.81,84425,30,22,Delhi,Groceries,0,Debit,0
1969,1673.22,917,56,37,Mumbai,Travel,0,Credit,0
1970,131.96,75602,45,20,Bangalore,Clothing,0,Credit,0
1971,121.93,64575,59,103,Hyderabad,Luxury,0,Debit,0
1972,4158.65,72518,72,24,Mumbai,Travel,0,Credit,0
1973,1366.08,39104,23,112,Mumbai,Electronics,0,Debit,0
1974,2590.88,18062,20,84,Pune,Electronics,0,Credit,0
1975,1494.33,16999,52,65,Delhi,Travel,1,Debit,0
1976,4703.46,61845,35,65,Pune,Travel,0,Debit,0
1977,1297.22,9941,28,81,Delhi,Clothing,0,Credit,0
1978,2148.85,61169,71,1,Pune,Travel,0,Credit,0
1979,4363.78,23470,37,117,Mumbai,Luxury,0,Credit,0
1980,4209.83,59821,22,116,Bangalore,Clothing,0,Credit,0
1981,931.32,44435,36,109,Delhi,Groceries,1,Credit,1
1982,4013.41,4529,39,94,Hyderabad,Luxury,0,Credit,0
1983,2291.48,83055,36,105,Hyderabad,Clothing,0,Credit,0
1984,2415.36,12192,64,111,Mumbai,Clothing,0,Credit,0
1985,668.27,74102,33,3,Pune,Electronics,0,Debit,0
1986,403.93,72762,41,46,Pune,Clothing,1,Credit,0
1987,3639.97,34087,58,55,Mumbai,Luxury,1,Credit,1
1988,2482.81,66677,21,75,Hyderabad,Travel,0,Debit,0
1989,2184.82,4627,32,88,Hyderabad,Luxury,0,Debit,0
1990,3647.81,56541,42,86,Pune,Groceries,0,Debit,0
1991,3827.8,68226,61,64,Delhi,Clothing,0,Debit,0
1992,795.38,3255,72,108,Bangalore,Clothing,0,Credit,0
1993,3051.52,57433,52,45,Delhi,Clothing,0,Credit,0
1994,677.64,5213,72,26,Hyderabad,Clothing,1,Debit,0
1995,3757.12,19404,31,77,Delhi,Electronics,0,Debit,1
1996,3285.12,25380,66,65,Bangalore,Electronics,1,Credit,1
1997,4783.12,19173,36,24,Delhi,Travel,0,Credit,0
1998,345.72,53027,55,74,Delhi,Clothing,0,Credit,0
1999,286.22,23989,53,35,Delhi,Groceries,1,Credit,0
2000,1411.65,24519,24,24,Delhi,Travel,0,Debit,0
